datetime,open,high,low,close,volume
2024-01-02 04:45:00,1.27266,1.27269,1.27168,1.27171,0
2024-01-02 05:00:00,1.27169,1.27184,1.27027,1.27064,0
2024-01-02 05:15:00,1.27064,1.27124,1.27058,1.27092,0
2024-01-02 05:30:00,1.2709,1.27146,1.27023,1.27066,0
2024-01-02 05:45:00,1.27066,1.27073,1.2692,1.26948,0
2024-01-02 06:00:00,1.26947,1.26947,1.26681,1.26693,0
2024-01-02 06:15:00,1.26693,1.26824,1.2667,1.26728,0
2024-01-02 06:30:00,1.26728,1.2674,1.26578,1.2658,0
2024-01-02 06:45:00,1.2658,1.26628,1.26538,1.26621,0
2024-01-02 07:00:00,1.26623,1.26626,1.26521,1.26564,0
2024-01-02 07:15:00,1.2656,1.26626,1.2654,1.26588,0
2024-01-02 07:30:00,1.26588,1.26594,1.26452,1.26475,0
2024-01-02 07:45:00,1.26474,1.26505,1.26392,1.26433,0
2024-01-02 08:00:00,1.26434,1.26481,1.26403,1.26441,0
2024-01-02 08:15:00,1.26441,1.26473,1.26345,1.26398,0
2024-01-02 08:30:00,1.26401,1.26476,1.26349,1.26379,0
2024-01-02 08:45:00,1.26379,1.26392,1.26211,1.26294,0
2024-01-02 09:00:00,1.26292,1.26366,1.26197,1.2624,0
2024-01-02 09:15:00,1.2624,1.26381,1.26217,1.26348,0
2024-01-02 09:30:00,1.26348,1.26443,1.26311,1.26356,0
2024-01-02 09:45:00,1.26366,1.26415,1.26242,1.26279,0
2024-01-02 10:00:00,1.2628,1.2637,1.26199,1.26228,0
2024-01-02 10:15:00,1.2623,1.26318,1.26155,1.26269,0
2024-01-02 10:30:00,1.26269,1.2627,1.2615,1.26166,0
2024-01-02 10:45:00,1.26167,1.26258,1.26147,1.26248,0
2024-01-02 11:00:00,1.26249,1.26349,1.26169,1.26302,0
2024-01-02 11:15:00,1.26299,1.26317,1.26218,1.26238,0
2024-01-02 11:30:00,1.26236,1.26238,1.26105,1.26157,0
2024-01-02 11:45:00,1.26156,1.26326,1.26154,1.26294,0
2024-01-02 12:00:00,1.26295,1.26327,1.26233,1.26288,0
2024-01-02 12:15:00,1.26286,1.26334,1.26216,1.2631,0
2024-01-02 12:30:00,1.2631,1.26365,1.26299,1.26337,0
2024-01-02 12:45:00,1.26338,1.26351,1.26278,1.26327,0
2024-01-02 13:00:00,1.26327,1.26346,1.26234,1.26305,0
2024-01-02 13:15:00,1.26304,1.26341,1.26289,1.26317,0
2024-01-02 13:30:00,1.26319,1.2632,1.26257,1.26267,0
2024-01-02 13:45:00,1.26268,1.26304,1.26248,1.26254,0
2024-01-02 14:00:00,1.26256,1.26256,1.26198,1.26234,0
2024-01-02 14:15:00,1.26233,1.26262,1.26211,1.26257,0
2024-01-02 14:30:00,1.26258,1.26263,1.26215,1.26251,0
2024-01-02 14:45:00,1.26251,1.26256,1.26194,1.26197,0
2024-01-02 15:00:00,1.26196,1.26257,1.26192,1.26239,0
2024-01-02 15:15:00,1.26238,1.26263,1.262,1.26203,0
2024-01-02 15:30:00,1.26204,1.26237,1.26193,1.26199,0
2024-01-02 15:45:00,1.26197,1.26237,1.26156,1.26175,0
2024-01-02 16:00:00,1.26175,1.26194,1.26156,1.2619,0
2024-01-02 16:15:00,1.26191,1.26209,1.26177,1.26177,0
2024-01-02 16:30:00,1.26177,1.26216,1.26176,1.26198,0
2024-01-02 16:45:00,1.26198,1.26209,1.26149,1.26149,0
2024-01-02 17:00:00,1.26149,1.26226,1.26139,1.26168,0
2024-01-02 17:15:00,1.26179,1.2621,1.2617,1.26184,0
2024-01-02 17:30:00,1.26196,1.26206,1.26172,1.2618,0
2024-01-02 17:45:00,1.26178,1.26206,1.26172,1.26179,0
2024-01-02 18:00:00,1.26186,1.26213,1.26182,1.2621,0
2024-01-02 18:15:00,1.2621,1.26232,1.26198,1.26232,0
2024-01-02 18:30:00,1.26231,1.26232,1.2621,1.26219,0
2024-01-02 18:45:00,1.26218,1.26239,1.26213,1.2622,0
2024-01-02 19:00:00,1.26221,1.26241,1.26196,1.26241,0
2024-01-02 19:15:00,1.26241,1.26289,1.2623,1.26288,0
2024-01-02 19:30:00,1.26287,1.26317,1.26286,1.26308,0
2024-01-02 19:45:00,1.26309,1.26311,1.26285,1.26308,0
2024-01-02 20:00:00,1.26307,1.26333,1.26291,1.26306,0
2024-01-02 20:15:00,1.26304,1.26304,1.26249,1.26291,0
2024-01-02 20:30:00,1.26291,1.26319,1.26277,1.26292,0
2024-01-02 20:45:00,1.26293,1.26324,1.26281,1.26286,0
2024-01-02 21:00:00,1.26285,1.26311,1.26268,1.2629,0
2024-01-02 21:15:00,1.26291,1.26291,1.26264,1.26271,0
2024-01-02 21:30:00,1.2627,1.26286,1.26261,1.26267,0
2024-01-02 21:45:00,1.26269,1.26298,1.26261,1.26287,0
2024-01-02 22:00:00,1.26286,1.2633,1.26285,1.26295,0
2024-01-02 22:15:00,1.26294,1.26324,1.26289,1.26318,0
2024-01-02 22:30:00,1.2632,1.26368,1.26318,1.26367,0
2024-01-02 22:45:00,1.26367,1.26406,1.26366,1.26402,0
2024-01-02 23:00:00,1.26402,1.26413,1.2639,1.264,0
2024-01-02 23:15:00,1.264,1.26406,1.2638,1.26387,0
2024-01-02 23:30:00,1.26386,1.264,1.26376,1.26384,0
2024-01-02 23:45:00,1.26382,1.2641,1.26377,1.26409,0
2024-01-03 00:00:00,1.26409,1.26411,1.26378,1.26382,0
2024-01-03 00:15:00,1.26384,1.26401,1.26366,1.26369,0
2024-01-03 00:30:00,1.26367,1.26401,1.26329,1.26334,0
2024-01-03 00:45:00,1.26336,1.26339,1.26296,1.26303,0
2024-01-03 01:00:00,1.26303,1.26368,1.26301,1.26368,0
2024-01-03 01:15:00,1.26366,1.26391,1.26338,1.26384,0
2024-01-03 01:30:00,1.26384,1.26422,1.26382,1.26419,0
2024-01-03 01:45:00,1.26419,1.2646,1.26418,1.26432,0
2024-01-03 02:00:00,1.26433,1.26433,1.26313,1.26315,0
2024-01-03 02:15:00,1.26315,1.26349,1.2624,1.26338,0
2024-01-03 02:30:00,1.26341,1.26405,1.26308,1.26326,0
2024-01-03 02:45:00,1.26327,1.26465,1.26317,1.2643,0
2024-01-03 03:00:00,1.26431,1.26478,1.26353,1.26478,0
2024-01-03 03:15:00,1.26478,1.26522,1.26398,1.26434,0
2024-01-03 03:30:00,1.26437,1.26486,1.26386,1.26432,0
2024-01-03 03:45:00,1.26434,1.26474,1.26397,1.26414,0
2024-01-03 04:00:00,1.26413,1.26466,1.26331,1.2634,0
2024-01-03 04:15:00,1.26341,1.26353,1.26284,1.26309,0
2024-01-03 04:30:00,1.26309,1.2637,1.26286,1.26348,0
2024-01-03 04:45:00,1.26347,1.26369,1.2625,1.26277,0
2024-01-03 05:00:00,1.26275,1.26312,1.26247,1.26273,0
2024-01-03 05:15:00,1.26272,1.2628,1.26224,1.26224,0
2024-01-03 05:30:00,1.26221,1.2631,1.26219,1.26236,0
2024-01-03 05:45:00,1.26235,1.26279,1.26198,1.2626,0
2024-01-03 06:00:00,1.26263,1.26309,1.26251,1.26297,0
2024-01-03 06:15:00,1.26295,1.26295,1.26197,1.26228,0
2024-01-03 06:30:00,1.26228,1.26283,1.26184,1.26247,0
2024-01-03 06:45:00,1.26248,1.26313,1.26229,1.26265,0
2024-01-03 07:00:00,1.26264,1.26322,1.26241,1.26319,0
2024-01-03 07:15:00,1.26321,1.26417,1.26249,1.26263,0
2024-01-03 07:30:00,1.26261,1.26295,1.26198,1.26246,0
2024-01-03 07:45:00,1.26246,1.26295,1.26209,1.26243,0
2024-01-03 08:00:00,1.26241,1.26285,1.2623,1.26257,0
2024-01-03 08:15:00,1.26255,1.26334,1.26179,1.2633,0
2024-01-03 08:30:00,1.26335,1.26429,1.26313,1.26364,0
2024-01-03 08:45:00,1.26362,1.26381,1.26224,1.26293,0
2024-01-03 09:00:00,1.26293,1.2631,1.26175,1.26199,0
2024-01-03 09:15:00,1.26199,1.26286,1.26177,1.26265,0
2024-01-03 09:30:00,1.26266,1.26303,1.26198,1.26278,0
2024-01-03 09:45:00,1.26276,1.26413,1.26261,1.26321,0
2024-01-03 10:00:00,1.26315,1.26562,1.26242,1.26315,0
2024-01-03 10:15:00,1.26316,1.26513,1.26286,1.26406,0
2024-01-03 10:30:00,1.26406,1.26483,1.26218,1.26266,0
2024-01-03 10:45:00,1.26268,1.26349,1.26156,1.26276,0
2024-01-03 11:00:00,1.26276,1.26437,1.26268,1.26428,0
2024-01-03 11:15:00,1.26428,1.26503,1.26423,1.26445,0
2024-01-03 11:30:00,1.26446,1.26484,1.26387,1.26421,0
2024-01-03 11:45:00,1.2642,1.26444,1.26373,1.26404,0
2024-01-03 12:00:00,1.26404,1.26433,1.26367,1.26413,0
2024-01-03 12:15:00,1.26412,1.26469,1.26404,1.26464,0
2024-01-03 12:30:00,1.26463,1.26471,1.26422,1.26463,0
2024-01-03 12:45:00,1.26465,1.26469,1.26393,1.26447,0
2024-01-03 13:00:00,1.26445,1.26527,1.26425,1.26507,0
2024-01-03 13:15:00,1.26508,1.26542,1.26476,1.26502,0
2024-01-03 13:30:00,1.26503,1.26503,1.26404,1.26435,0
2024-01-03 13:45:00,1.26434,1.265,1.26426,1.26476,0
2024-01-03 14:00:00,1.26478,1.2655,1.26303,1.26428,0
2024-01-03 14:15:00,1.26434,1.26748,1.26425,1.26732,0
2024-01-03 14:30:00,1.26744,1.26761,1.26614,1.26696,0
2024-01-03 14:45:00,1.26696,1.26714,1.26625,1.26633,0
2024-01-03 15:00:00,1.26639,1.26656,1.26598,1.26646,0
2024-01-03 15:15:00,1.26648,1.26659,1.2654,1.26599,0
2024-01-03 15:30:00,1.266,1.26649,1.26588,1.26605,0
2024-01-03 15:45:00,1.26606,1.26665,1.26596,1.26637,0
2024-01-03 16:00:00,1.26636,1.26667,1.26629,1.26666,0
2024-01-03 16:15:00,1.26663,1.26681,1.26635,1.26664,0
2024-01-03 16:30:00,1.26664,1.26675,1.2663,1.26656,0
2024-01-03 16:45:00,1.26656,1.26657,1.26614,1.26635,0
2024-01-03 17:00:00,1.26629,1.26664,1.26585,1.26642,0
2024-01-03 17:15:00,1.26643,1.26684,1.26633,1.26636,0
2024-01-03 17:30:00,1.26636,1.26661,1.26636,1.26645,0
2024-01-03 17:45:00,1.26646,1.26663,1.2664,1.26647,0
2024-01-03 18:00:00,1.26645,1.26694,1.26639,1.26671,0
2024-01-03 18:15:00,1.26672,1.26695,1.26663,1.26693,0
2024-01-03 18:30:00,1.26693,1.26713,1.26674,1.26696,0
2024-01-03 18:45:00,1.26696,1.26735,1.26693,1.26727,0
2024-01-03 19:00:00,1.26727,1.26729,1.26677,1.26698,0
2024-01-03 19:15:00,1.26698,1.26727,1.26696,1.26714,0
2024-01-03 19:30:00,1.26713,1.26713,1.2666,1.26665,0
2024-01-03 19:45:00,1.26663,1.26698,1.26657,1.26687,0
2024-01-03 20:00:00,1.26686,1.26698,1.26653,1.26656,0
2024-01-03 20:15:00,1.26657,1.26693,1.26629,1.2663,0
2024-01-03 20:30:00,1.26634,1.26636,1.26596,1.26606,0
2024-01-03 20:45:00,1.26615,1.26648,1.26614,1.26617,0
2024-01-03 21:00:00,1.26617,1.26636,1.26601,1.26613,0
2024-01-03 21:15:00,1.26612,1.26612,1.26568,1.26596,0
2024-01-03 21:30:00,1.26595,1.26622,1.26587,1.2659,0
2024-01-03 21:45:00,1.26587,1.26603,1.26565,1.26593,0
2024-01-03 22:00:00,1.26592,1.26638,1.26585,1.26638,0
2024-01-03 22:15:00,1.26634,1.26704,1.26633,1.26695,0
2024-01-03 22:30:00,1.26696,1.26727,1.26678,1.26708,0
2024-01-03 22:45:00,1.26706,1.26731,1.26702,1.2673,0
2024-01-03 23:00:00,1.26729,1.26758,1.26708,1.2672,0
2024-01-03 23:15:00,1.26718,1.26748,1.26718,1.2672,0
2024-01-03 23:30:00,1.2672,1.2675,1.26717,1.26739,0
2024-01-03 23:45:00,1.26736,1.26739,1.26695,1.26698,0
2024-01-04 00:00:00,1.267,1.26705,1.26678,1.2669,0
2024-01-04 00:15:00,1.2669,1.26715,1.26687,1.26689,0
2024-01-04 00:30:00,1.26689,1.267,1.26632,1.26648,0
2024-01-04 00:45:00,1.26647,1.2667,1.2664,1.2665,0
2024-01-04 01:00:00,1.26649,1.26699,1.26648,1.26698,0
2024-01-04 01:15:00,1.26694,1.26759,1.26693,1.26744,0
2024-01-04 01:30:00,1.26743,1.26758,1.26686,1.26707,0
2024-01-04 01:45:00,1.26706,1.26789,1.26697,1.26789,0
2024-01-04 02:00:00,1.26787,1.26878,1.26774,1.26865,0
2024-01-04 02:15:00,1.26862,1.26873,1.26818,1.26862,0
2024-01-04 02:30:00,1.2686,1.2692,1.26817,1.26908,0
2024-01-04 02:45:00,1.26905,1.26935,1.26827,1.26926,0
2024-01-04 03:00:00,1.26929,1.26936,1.26814,1.26825,0
2024-01-04 03:15:00,1.26824,1.26968,1.26821,1.26879,0
2024-01-04 03:30:00,1.2688,1.2694,1.26826,1.26871,0
2024-01-04 03:45:00,1.26871,1.2708,1.26846,1.27011,0
2024-01-04 04:00:00,1.27011,1.27053,1.26889,1.26925,0
2024-01-04 04:15:00,1.26923,1.27014,1.26906,1.26977,0
2024-01-04 04:30:00,1.26984,1.27193,1.26984,1.27175,0
2024-01-04 04:45:00,1.27174,1.27242,1.27149,1.27199,0
2024-01-04 05:00:00,1.27202,1.27283,1.27173,1.27213,0
2024-01-04 05:15:00,1.27213,1.27296,1.27202,1.27239,0
2024-01-04 05:30:00,1.27247,1.27257,1.27099,1.27103,0
2024-01-04 05:45:00,1.27101,1.2713,1.27038,1.27069,0
2024-01-04 06:00:00,1.27067,1.27073,1.26986,1.27032,0
2024-01-04 06:15:00,1.27033,1.27066,1.26979,1.27045,0
2024-01-04 06:30:00,1.27043,1.27055,1.26995,1.2704,0
2024-01-04 06:45:00,1.27039,1.27042,1.2686,1.26898,0
2024-01-04 07:00:00,1.26897,1.26939,1.2688,1.26935,0
2024-01-04 07:15:00,1.26935,1.26939,1.26879,1.26929,0
2024-01-04 07:30:00,1.26928,1.26953,1.26877,1.26935,0
2024-01-04 07:45:00,1.26933,1.26942,1.26857,1.26922,0
2024-01-04 08:00:00,1.2692,1.26956,1.26886,1.26893,0
2024-01-04 08:15:00,1.26892,1.2696,1.26824,1.26882,0
2024-01-04 08:30:00,1.26884,1.26884,1.26706,1.26721,0
2024-01-04 08:45:00,1.26721,1.26851,1.26701,1.26728,0
2024-01-04 09:00:00,1.26729,1.26789,1.26647,1.26691,0
2024-01-04 09:15:00,1.26689,1.26724,1.26642,1.26677,0
2024-01-04 09:30:00,1.2668,1.26764,1.26653,1.26733,0
2024-01-04 09:45:00,1.2673,1.26848,1.26692,1.26784,0
2024-01-04 10:00:00,1.26782,1.27019,1.26781,1.27015,0
2024-01-04 10:15:00,1.27015,1.27105,1.2696,1.27084,0
2024-01-04 10:30:00,1.27084,1.271,1.26967,1.2705,0
2024-01-04 10:45:00,1.27051,1.27094,1.2694,1.26987,0
2024-01-04 11:00:00,1.26986,1.27019,1.26951,1.26988,0
2024-01-04 11:15:00,1.26989,1.27038,1.26927,1.26971,0
2024-01-04 11:30:00,1.26971,1.26982,1.26895,1.26935,0
2024-01-04 11:45:00,1.26936,1.26948,1.26885,1.26893,0
2024-01-04 12:00:00,1.26893,1.26953,1.26828,1.2693,0
2024-01-04 12:15:00,1.26925,1.26951,1.26831,1.26842,0
2024-01-04 12:30:00,1.26841,1.26844,1.26756,1.2676,0
2024-01-04 12:45:00,1.26759,1.26835,1.26724,1.26832,0
2024-01-04 13:00:00,1.26831,1.26861,1.26813,1.26828,0
2024-01-04 13:15:00,1.26827,1.26849,1.26775,1.26792,0
2024-01-04 13:30:00,1.26794,1.2683,1.26778,1.26818,0
2024-01-04 13:45:00,1.26819,1.26847,1.26794,1.26816,0
2024-01-04 14:00:00,1.26818,1.2683,1.26768,1.2678,0
2024-01-04 14:15:00,1.26779,1.26809,1.2676,1.26768,0
2024-01-04 14:30:00,1.26767,1.2677,1.26736,1.26743,0
2024-01-04 14:45:00,1.26745,1.26855,1.26737,1.26826,0
2024-01-04 15:00:00,1.26827,1.26851,1.26802,1.26847,0
2024-01-04 15:15:00,1.26843,1.26849,1.26787,1.26804,0
2024-01-04 15:30:00,1.26807,1.26848,1.26798,1.26816,0
2024-01-04 15:45:00,1.26818,1.2684,1.26768,1.26839,0
2024-01-04 16:00:00,1.26842,1.26871,1.26828,1.26851,0
2024-01-04 16:15:00,1.26852,1.26862,1.26808,1.2682,0
2024-01-04 16:30:00,1.26818,1.26819,1.26793,1.26806,0
2024-01-04 16:45:00,1.26807,1.26837,1.26796,1.26808,0
2024-01-04 17:00:00,1.26808,1.26814,1.26746,1.26792,0
2024-01-04 17:15:00,1.26796,1.26882,1.26792,1.26801,0
2024-01-04 17:30:00,1.26801,1.26841,1.26801,1.26811,0
2024-01-04 17:45:00,1.26812,1.26869,1.26795,1.26846,0
2024-01-04 18:00:00,1.2684,1.26856,1.26817,1.2684,0
2024-01-04 18:15:00,1.26838,1.26847,1.26819,1.26819,0
2024-01-04 18:30:00,1.26818,1.2682,1.26798,1.26807,0
2024-01-04 18:45:00,1.26805,1.26834,1.26805,1.26807,0
2024-01-04 19:00:00,1.26807,1.26849,1.26794,1.26838,0
2024-01-04 19:15:00,1.26837,1.26872,1.26837,1.2687,0
2024-01-04 19:30:00,1.26869,1.26902,1.26867,1.2689,0
2024-01-04 19:45:00,1.26889,1.2692,1.26869,1.26905,0
2024-01-04 20:00:00,1.26905,1.2694,1.26896,1.26935,0
2024-01-04 20:15:00,1.26935,1.26951,1.26888,1.26897,0
2024-01-04 20:30:00,1.26898,1.26937,1.26876,1.26931,0
2024-01-04 20:45:00,1.26932,1.26945,1.26916,1.26934,0
2024-01-04 21:00:00,1.26934,1.26962,1.26925,1.26937,0
2024-01-04 21:15:00,1.26938,1.26957,1.26913,1.26921,0
2024-01-04 21:30:00,1.26924,1.26927,1.26885,1.26889,0
2024-01-04 21:45:00,1.26889,1.269,1.26853,1.26862,0
2024-01-04 22:00:00,1.26864,1.26877,1.2684,1.26841,0
2024-01-04 22:15:00,1.26838,1.26846,1.26788,1.26794,0
2024-01-04 22:30:00,1.26796,1.26833,1.26789,1.26821,0
2024-01-04 22:45:00,1.26821,1.26822,1.26801,1.2681,0
2024-01-04 23:00:00,1.26809,1.26822,1.26798,1.26813,0
2024-01-04 23:15:00,1.26813,1.2685,1.2681,1.26841,0
2024-01-04 23:30:00,1.26842,1.2686,1.26828,1.26828,0
2024-01-04 23:45:00,1.26829,1.2683,1.2678,1.26785,0
2024-01-05 00:00:00,1.26784,1.26799,1.26757,1.26771,0
2024-01-05 00:15:00,1.26774,1.26792,1.26759,1.26768,0
2024-01-05 00:30:00,1.2677,1.26793,1.26767,1.2677,0
2024-01-05 00:45:00,1.26769,1.2678,1.26735,1.26738,0
2024-01-05 01:00:00,1.26741,1.26752,1.26708,1.26719,0
2024-01-05 01:15:00,1.26718,1.26718,1.2667,1.2668,0
2024-01-05 01:30:00,1.26679,1.26689,1.26646,1.26661,0
2024-01-05 01:45:00,1.26659,1.26703,1.26658,1.26696,0
2024-01-05 02:00:00,1.26698,1.26792,1.2669,1.26778,0
2024-01-05 02:15:00,1.26778,1.26823,1.26755,1.2679,0
2024-01-05 02:30:00,1.26791,1.2682,1.26741,1.26741,0
2024-01-05 02:45:00,1.26743,1.26818,1.26741,1.26783,0
2024-01-05 03:00:00,1.26783,1.26847,1.26743,1.26821,0
2024-01-05 03:15:00,1.2682,1.26887,1.26761,1.26764,0
2024-01-05 03:30:00,1.26765,1.26815,1.26718,1.2673,0
2024-01-05 03:45:00,1.2673,1.26746,1.26608,1.26618,0
2024-01-05 04:00:00,1.26615,1.26659,1.26584,1.2663,0
2024-01-05 04:15:00,1.26629,1.26707,1.26618,1.26683,0
2024-01-05 04:30:00,1.26684,1.26684,1.26569,1.26575,0
2024-01-05 04:45:00,1.26575,1.26641,1.26568,1.26596,0
2024-01-05 05:00:00,1.26594,1.26611,1.26528,1.26576,0
2024-01-05 05:15:00,1.26577,1.26581,1.26511,1.26542,0
2024-01-05 05:30:00,1.26541,1.26596,1.26514,1.2659,0
2024-01-05 05:45:00,1.26591,1.26606,1.26547,1.2656,0
2024-01-05 06:00:00,1.26558,1.26581,1.2653,1.26569,0
2024-01-05 06:15:00,1.26571,1.26573,1.265,1.26529,0
2024-01-05 06:30:00,1.26529,1.26578,1.26525,1.26573,0
2024-01-05 06:45:00,1.26572,1.26618,1.26519,1.2653,0
2024-01-05 07:00:00,1.26532,1.26652,1.26516,1.26652,0
2024-01-05 07:15:00,1.2665,1.26676,1.26599,1.26667,0
2024-01-05 07:30:00,1.26666,1.26691,1.26631,1.26647,0
2024-01-05 07:45:00,1.26647,1.26665,1.26591,1.26616,0
2024-01-05 08:00:00,1.26621,1.267,1.2658,1.26688,0
2024-01-05 08:15:00,1.26689,1.2671,1.266,1.26601,0
2024-01-05 08:30:00,1.26603,1.26603,1.26106,1.2653,0
2024-01-05 08:45:00,1.26529,1.26642,1.26418,1.26571,0
2024-01-05 09:00:00,1.26574,1.26707,1.26546,1.26577,0
2024-01-05 09:15:00,1.26578,1.26932,1.26572,1.26889,0
2024-01-05 09:30:00,1.26888,1.26947,1.26794,1.26873,0
2024-01-05 09:45:00,1.26872,1.27057,1.2687,1.27006,0
2024-01-05 10:00:00,1.27018,1.27703,1.26993,1.27591,0
2024-01-05 10:15:00,1.27593,1.27645,1.27455,1.27577,0
2024-01-05 10:30:00,1.2758,1.27707,1.27508,1.27667,0
2024-01-05 10:45:00,1.27668,1.27706,1.27505,1.27515,0
2024-01-05 11:00:00,1.27516,1.27544,1.27394,1.27505,0
2024-01-05 11:15:00,1.27506,1.27551,1.27366,1.27378,0
2024-01-05 11:30:00,1.27374,1.27478,1.27374,1.27445,0
2024-01-05 11:45:00,1.27447,1.27461,1.27317,1.27377,0
2024-01-05 12:00:00,1.27377,1.27378,1.27204,1.27228,0
2024-01-05 12:15:00,1.27228,1.27277,1.27163,1.27171,0
2024-01-05 12:30:00,1.27169,1.27274,1.27158,1.27262,0
2024-01-05 12:45:00,1.27261,1.27274,1.27204,1.27232,0
2024-01-05 13:00:00,1.27232,1.27232,1.27129,1.27147,0
2024-01-05 13:15:00,1.27146,1.27216,1.271,1.27211,0
2024-01-05 13:30:00,1.2721,1.27297,1.27198,1.27269,0
2024-01-05 13:45:00,1.27271,1.27347,1.27267,1.2732,0
2024-01-05 14:00:00,1.27322,1.27392,1.27322,1.27356,0
2024-01-05 14:15:00,1.27357,1.2736,1.27306,1.27328,0
2024-01-05 14:30:00,1.2733,1.27376,1.27283,1.27293,0
2024-01-05 14:45:00,1.27294,1.27295,1.27185,1.27228,0
2024-01-05 15:00:00,1.27227,1.27236,1.2718,1.27195,0
2024-01-05 15:15:00,1.27195,1.27208,1.27172,1.272,0
2024-01-05 15:30:00,1.27201,1.27214,1.27156,1.27209,0
2024-01-05 15:45:00,1.27211,1.2723,1.27179,1.27198,0
2024-01-05 16:00:00,1.27196,1.27196,1.27155,1.27177,0
2024-01-05 16:15:00,1.27177,1.27184,1.27156,1.27163,0
2024-01-05 16:30:00,1.27162,1.27188,1.27161,1.2718,0
2024-01-05 16:45:00,1.27179,1.27195,1.27162,1.27173,0
2024-01-07 17:00:00,1.27018,1.2716,1.27018,1.27133,0
2024-01-07 17:15:00,1.27133,1.27141,1.27117,1.27132,0
2024-01-07 17:30:00,1.27136,1.27156,1.27132,1.27149,0
2024-01-07 17:45:00,1.27145,1.27175,1.27112,1.2714,0
2024-01-07 18:00:00,1.27137,1.27192,1.2711,1.27139,0
2024-01-07 18:15:00,1.27138,1.27149,1.27101,1.27106,0
2024-01-07 18:30:00,1.27104,1.27108,1.27083,1.27095,0
2024-01-07 18:45:00,1.27095,1.27176,1.27094,1.27169,0
2024-01-07 19:00:00,1.27169,1.27169,1.27124,1.27159,0
2024-01-07 19:15:00,1.27161,1.27206,1.2716,1.27199,0
2024-01-07 19:30:00,1.27199,1.27199,1.27175,1.27199,0
2024-01-07 19:45:00,1.27199,1.27238,1.27195,1.27226,0
2024-01-07 20:00:00,1.27226,1.27259,1.27205,1.27238,0
2024-01-07 20:15:00,1.27237,1.27296,1.27223,1.27268,0
2024-01-07 20:30:00,1.27267,1.27277,1.27244,1.27256,0
